id,sentiment
"""2030_9""",0.82732628
"""1311_10""",0.786739713
"""3053_1""",0.125444014
"""8244_9""",1
"""3061_1""",0
"""5240_7""",0.614779579
"""9176_10""",0.937456319
"""3096_10""",0.910496566
"""3926_2""",0.149220123
"""1332_8""",0.974608764
"""8739_1""",0
"""3731_1""",0.327351238
"""3390_4""",0.169029131
"""12100_4""",0.058649355
"""2661_2""",0.009295673
"""3507_7""",0.751257525
"""1506_1""",0.147555179
"""1650_10""",1
"""1946_9""",1
"""2431_8""",0.791716166
"""3658_1""",0
"""610_9""",0.908367055
"""8550_8""",0.415277944
"""7530_9""",0.813141214
"""10910_10""",0.955966568
"""1342_10""",1
"""9171_1""",0
"""890_2""",0.126032874
"""10589_10""",0.755745754
"""8713_1""",0.302815727
"""760_7""",0.588511171
"""11085_10""",0.806115876
"""6077_9""",0.85132418
"""7120_9""",0.970823718
"""5018_8""",1
"""1340_2""",0.141521589
"""3416_10""",0.956225022
"""8096_1""",0
"""10476_9""",1
"""2_1""",0.096927594
"""2602_3""",0.451614613
"""5597_10""",1
"""537_3""",0.283549292
"""387_8""",0.867193828
"""218_4""",0
"""6928_9""",0.916138752
"""1166_2""",0.037435753
"""9037_3""",0.193944852
"""1208_9""",0.821429557
"""5646_10""",0.580617178
"""4844_2""",0.131872278
"""10746_10""",0.742965061
"""10319_7""",0.897074794
"""9195_10""",0.810165023
"""9400_1""",0.314203856
"""4643_10""",1
"""8228_1""",0
"""11212_1""",0
"""5032_4""",0.23814785
"""11114_10""",0.752310287
"""6587_9""",1
"""4202_1""",0.072291598
"""10434_3""",0.083626333
"""4958_10""",0.565265617
"""5504_10""",0.834791963
"""5975_8""",0.868363867
"""11981_9""",1
"""6463_8""",1
"""2252_10""",0.901449092
"""11238_7""",0.876406161
"""4633_9""",0.803809981
"""6213_1""",0
"""7167_9""",0.487831341
"""1215_10""",0.811818563
"""2225_10""",1
"""11797_8""",0.758795752
"""1461_10""",0.719938701
"""7697_9""",0.92132562
"""6473_3""",0.488549456
"""631_3""",0
"""3300_9""",0.940433413
"""10256_3""",0.343786436
"""2085_1""",0.008861275
"""6490_1""",0.050274382
"""9701_1""",0
"""7240_8""",1
"""4580_1""",0.128882403
"""3993_3""",0.22153441
"""9218_4""",0.24940263
"""4384_1""",0
"""9003_1""",0
"""4572_1""",0.12291751
"""10772_10""",1
"""7368_8""",1
"""12233_8""",0.934370212
"""8888_4""",0
"""6318_1""",0.070707547
"""7824_10""",0.896543861
"""8425_9""",0.762661711
"""3784_1""",0
"""5354_10""",0.811682146
"""2078_1""",0
"""7127_10""",1
"""4246_8""",0.572312085
"""2424_7""",0.465022151
"""9045_1""",0
"""4611_1""",0.19162353
"""7517_1""",0
"""3526_8""",0.726667631
"""11544_3""",0.091708687
"""11199_9""",1
"""6818_3""",0.016385302
"""39_9""",0.910828893
"""2005_10""",0.829872067
"""423_10""",0.8983723
"""3572_1""",0.063365499
"""4189_8""",0.740375715
"""2748_2""",0.037874877
"""6014_8""",0.664697092
"""4292_7""",0.903844932
"""2674_2""",0.121611154
"""11594_10""",0.786998646
"""4654_7""",0.59508373
"""532_2""",0
"""10181_3""",0.520265804
"""176_7""",0.764477807
"""8642_1""",0
"""8710_1""",0.002321242
"""1364_8""",1
"""806_1""",0
"""3942_1""",0
"""6870_4""",0.263102017
"""7742_8""",0.693717515
"""1427_9""",0.997096027
"""10740_4""",0.319181739
"""8955_8""",1
"""2479_10""",0.724674864
"""3404_8""",1
"""6640_8""",0.903145231
"""6340_1""",0
"""2835_1""",0.262441616
"""7156_10""",0.868975446
"""1399_3""",0
"""971_8""",1
"""3435_1""",0
"""3407_8""",0.888588751
"""8219_7""",1
"""10124_1""",0
"""11674_2""",0
"""7043_7""",0.926478143
"""3737_3""",0.300979865
"""8328_10""",1
"""2615_2""",0.223335699
"""708_8""",0.696965331
"""2122_4""",0.285515159
"""4095_1""",0.289260375
"""9288_4""",0.356946039
"""12485_1""",0.347076777
"""6681_10""",1
"""8378_1""",0
"""5680_2""",0
"""6895_10""",0.872439249
"""3648_8""",0.602472785
"""9067_8""",0.722038614
"""2765_4""",0.017836091
"""2725_2""",0.465732115
"""2085_7""",1
"""11866_1""",0
"""4378_9""",1
"""6477_7""",0.691425213
"""3205_8""",0.69167725
"""10352_4""",0
"""11173_4""",0
"""6134_7""",0.958646744
"""9462_1""",0.125712801
"""4878_4""",0
"""3359_1""",0.060877635
"""8041_1""",0.225222474
"""7432_4""",0.036076844
"""12219_10""",0.990624478
"""6860_2""",0.175022094
"""3800_7""",0.565306673
"""804_4""",0.032392288
"""8520_1""",0.197767024
"""9378_4""",0.305964193
"""2455_8""",0.928101468
"""9330_2""",0.21858858
"""5323_7""",0.771983018
"""3218_9""",0.900990741
"""2788_9""",0.932877872
"""3115_2""",0.058544712
"""2861_10""",0.830734409
"""11119_10""",1
"""561_1""",0.080396901
"""2079_10""",0.791702849
"""6270_8""",0.519327423
"""8258_9""",0.926323629
"""4366_9""",1
"""2960_1""",0
"""3963_2""",0.326505174
"""11704_10""",0.784325249
"""246_3""",0.263269472
"""12276_2""",0
"""2276_4""",0.198238063
"""9335_10""",0.676803743
"""5468_7""",1
"""10242_3""",0.020806553
"""11179_9""",1
"""5512_7""",0.679455241
"""5389_3""",0.049793917
"""1820_9""",1
"""3194_1""",0.135476935
"""2688_8""",0.78432467
"""9940_9""",0.91819871
"""1383_3""",0
"""2242_7""",0.542963443
"""10685_3""",0
"""12037_10""",0.85128198
"""8522_10""",1
"""4139_8""",0.604992919
"""3228_7""",0.656707193
"""2721_3""",0.200755446
"""9292_3""",0.243363973
"""10046_9""",1
"""526_10""",0.924862982
"""11457_4""",0
"""8843_7""",0.593447429
"""1731_3""",0.324012085
"""1734_7""",0.993240818
"""11793_3""",0.071621261
"""9118_1""",0
"""2727_9""",0.908200012
"""6371_9""",0.623883981
"""4301_1""",0.21330095
"""9327_8""",1
"""7510_1""",0.175023996
"""12199_1""",0.417999598
"""1993_10""",0.939763099
"""8733_1""",0
"""10714_8""",1
"""9077_9""",1
"""3167_2""",0.235309886
"""2100_3""",0.19462017
"""2455_2""",0.270916538
"""6487_10""",0.742374887
"""2437_3""",0.26194041
"""2796_2""",0.150583878
"""8161_3""",0
"""190_1""",0.124273295
"""6212_1""",0.224015046
"""8471_10""",0.78331664
"""8006_10""",0.784469205
"""7246_10""",0.419117729
"""5763_1""",0.229126517
"""8654_1""",0.250246321
"""1266_1""",0.172066118
"""10709_1""",0
"""10420_10""",0.873803714
"""10185_4""",0
"""10061_4""",0
"""4842_2""",0.035426577
"""448_1""",0
"""12285_10""",1
"""3355_10""",0.985225059
"""9716_10""",0.991845641
"""5770_1""",0.032266259
"""2428_8""",0.928093798
"""10927_10""",1
"""3184_8""",0.8149626
"""3821_9""",0.923633904
"""11025_7""",0.787023312
"""2259_9""",0.608123874
"""11882_8""",0.859374026
"""224_4""",0
"""8405_3""",0.103550741
"""10563_7""",0.625761655
"""2660_10""",0.758615106
"""8835_9""",0.922188958
"""5918_9""",1
"""11634_1""",0
"""2554_1""",0.032155212
"""1278_9""",0.744971068
"""5769_9""",0.517424059
"""12464_10""",0.858063396
"""12323_10""",1
"""6486_2""",0
"""1235_1""",0
"""5488_10""",0.883146665
"""1101_8""",0.916900958
"""5835_2""",0
"""815_2""",0.206442775
"""9965_1""",0.023534832
"""11852_10""",1
"""6465_9""",0.917378513
"""6200_1""",0.363311702
"""10315_8""",0.975690906
"""4424_7""",0.783648469
"""4729_3""",0.212174158
"""10287_8""",0.83784524
"""3494_9""",1
"""9097_10""",1
"""5099_7""",0.732265502
"""5554_3""",0.066222852
"""2528_2""",0.233813628
"""5429_1""",0
"""2525_2""",0.118204118
"""668_7""",0.870263866
"""2750_10""",0.821891789
"""8525_10""",0.676099053
"""1877_7""",0.95562403
"""10471_2""",0
"""4459_1""",0
"""2089_1""",0.271751908
"""10227_1""",0
"""2572_10""",0.975127404
"""8722_9""",1
"""4982_4""",0.089107354
"""3457_7""",0.631585191
"""7326_3""",0
"""1826_10""",0.975569292
"""3532_8""",1
"""8635_4""",0
"""6883_4""",0.436769583
"""9339_10""",0.863712125
"""7585_8""",0.775971351
"""4084_7""",0.627113039
"""5383_4""",0.139341325
"""11724_2""",0.007025205
"""9538_10""",0.739080021
"""9505_10""",0.848064435
"""7354_7""",0.913775018
"""10722_10""",0.8535843
"""10345_7""",0.813508809
"""9119_1""",0.214776976
"""6801_4""",0
"""5209_1""",0
"""9751_3""",0
"""11181_4""",0.18471668
"""5875_1""",0.148139994
"""1454_1""",0.492571879
"""10559_3""",0.130049256
"""8123_1""",0
"""7030_10""",0.868387026
"""95_3""",0.356958442
"""1602_2""",0.154692832
"""10751_10""",1
"""2944_1""",0.2679712
"""643_1""",0
"""1803_4""",0.554757579
"""1226_1""",0
"""10016_8""",0.533516362
"""5323_3""",0.246342866
"""11698_10""",0.764791568
"""6472_10""",0.817810965
"""5406_7""",0.706962508
"""10936_3""",0.086447237
"""7997_3""",0
"""5914_8""",0.823179421
"""9513_10""",1
"""4005_3""",0
"""98_1""",0
"""11282_7""",1
"""7210_8""",0.78850803
"""5401_9""",1
"""12064_10""",0.96366755
"""358_4""",0.22599406
"""6129_4""",0.525452359
"""6511_10""",0.861442792
"""8077_7""",0.709174539
"""379_10""",0.818036774
"""774_3""",0.053312609
"""6201_9""",1
"""11536_7""",1
"""1186_2""",0.227085944
"""11506_2""",0.071644508
"""4772_10""",0.866666058
"""9720_8""",1
"""9707_10""",0.703815048
"""4036_1""",0
"""3443_1""",0
"""1778_3""",0.346374018
"""6392_10""",0.799896186
"""3686_10""",0.922285604
"""6257_1""",0
"""7602_1""",0
"""8258_2""",0.047253003
"""1170_8""",1
"""9150_8""",0.880256423
"""10068_4""",0.293982841
"""2288_3""",0.361596972
"""6626_7""",1
"""8662_8""",1
"""5594_2""",0
"""12283_2""",0.203834917
"""3664_4""",0.240282667
"""8017_9""",0.766591428
"""6918_10""",1
"""6511_1""",0
"""9708_4""",0.359560687
"""10061_8""",1
"""5657_3""",0.305435726
"""9911_10""",0.675695636
"""3511_8""",0.842465844
"""5523_8""",0.928605573
"""2875_10""",1
"""10725_1""",0
"""1793_9""",0.909908978
"""2600_2""",0
"""6389_9""",0.983279392
"""10113_10""",0.888970548
"""7214_1""",0
"""9417_3""",0.050823319
"""1443_8""",0.781579547
"""3922_3""",0.251549826
"""9920_7""",0.755031333
"""7344_10""",0.760737919
"""7132_2""",0.223745962
"""5869_1""",0.014062591
"""8305_7""",0.808797293
"""9095_10""",0.956173366
"""12096_8""",0.850592734
"""9587_10""",0.935735583
"""6914_8""",0.824333081
"""7908_9""",0.888768977
"""5742_2""",0.111875669
"""839_1""",0
"""2139_9""",0.936056155
"""9758_10""",1
"""3241_2""",0
"""11632_1""",0.242275481
"""4550_3""",0.184960336
"""2183_2""",0
"""10131_1""",0.045420461
"""2325_4""",0.019132369
"""6794_1""",0
"""4326_7""",0.664712328
"""11798_3""",0.316115258
"""5431_10""",1
"""6689_1""",0
"""9426_2""",0
"""4834_4""",0.259126267
"""7796_4""",0.064079282
"""8216_8""",0.834299708
"""5913_10""",0.809215756
"""10487_2""",0
"""7118_10""",0.771611128
"""2537_7""",0.727098342
"""10552_1""",0
"""3905_1""",0.044436501
"""12479_10""",1
"""5407_7""",1
"""6637_3""",0.226372711
"""8003_3""",0
"""8014_7""",0.903120922
"""3777_10""",1
"""10198_8""",0.653011083
"""2820_4""",0.043605811
"""5689_2""",0
"""7676_9""",1
"""4632_10""",0.930851795
"""9542_1""",0
"""2200_9""",0.964783925
"""6260_1""",0
"""975_9""",0.800813677
"""11853_1""",0.115871662
"""10998_1""",0
"""3573_7""",0.967213309
"""8718_9""",0.769977983
"""9165_10""",1
"""2725_8""",0.913867396
"""239_7""",1
"""10853_2""",0
"""8675_3""",0.06427832
"""7176_1""",0.06971639
"""10679_10""",0.826926116
"""5500_10""",0.700424865
"""725_10""",0.965092103
"""4351_10""",0.787309461
"""10041_1""",0
"""1908_9""",1
"""4745_7""",0.784427855
"""392_3""",0
"""11456_1""",0.342295724
"""9053_10""",1
"""4686_10""",0.834999977
"""3239_3""",0.094214865
"""8079_8""",1
"""10888_8""",0.773522575
"""318_10""",0.595928373
"""4902_8""",0.890795417
"""2148_1""",0.201009024
"""1524_1""",0.194929191
"""4503_7""",0.856154781
"""8073_1""",0
"""5044_9""",1
"""7488_1""",0.184878419
"""1840_1""",0.01313232
"""2759_10""",1
"""4814_10""",1
"""11481_10""",0.887200508
"""6606_9""",0.892680119
"""245_1""",0.243876493
"""4354_2""",0
"""3950_7""",1
"""9630_10""",0.967514736
"""5409_1""",0.290744587
"""2589_7""",0.876438434
"""8168_7""",0.947123428
"""6268_9""",0.936944001
"""5867_1""",0.247498048
"""1163_3""",0.139944009
"""11607_1""",0.177617278
"""9963_2""",0.38277856
"""4033_9""",0.889836775
"""7054_2""",0
"""2613_9""",0.780932134
"""8607_9""",0.884125393
"""4648_1""",0.14941097
"""4694_10""",0.870115351
"""2052_10""",0.983466635
"""9822_10""",0.576389207
"""12264_1""",0.049330167
"""415_7""",0.920494306
"""11919_1""",0.279176147
"""5938_2""",0.281825582
"""5805_9""",0.422739279
"""9644_10""",0.825674525
"""250_3""",0.018854614
"""2363_1""",0
"""2939_2""",0.13473993
"""9156_1""",0
"""11500_10""",0.878293199
"""1396_2""",0.111367427
"""4641_9""",0.900947808
"""11927_10""",0.857351678
"""2292_8""",0.80460264
"""7283_8""",0.828411832
"""1400_1""",0
"""10572_8""",0.75653419
"""9052_1""",0.403652627
"""10575_3""",0
"""7677_10""",1
"""7512_1""",0.297583375
"""3612_7""",0.529019379
"""9152_8""",0.552813915
"""7903_1""",0
"""7929_10""",0.583661967
"""11854_1""",0
"""9475_9""",1
"""11382_8""",1
"""2259_2""",0.42382195
"""7690_2""",0
"""5764_1""",0.277349357
"""11517_1""",0
"""3773_7""",1
"""7753_10""",0.728040439
"""2473_1""",0.008259693
"""6672_10""",1
"""4559_1""",0.069432002
"""3207_7""",0.565347521
"""6984_1""",0
"""5798_8""",1
"""9105_2""",0
"""3282_3""",0.070968201
"""8721_10""",0.941960225
"""8121_3""",0.088398437
"""11593_10""",0.932568483
"""862_1""",0
"""5776_3""",0
"""2881_1""",0.095409006
"""4713_3""",0.128762185
"""7890_1""",0.127352617
"""9705_10""",0.81903253
"""6817_1""",0
"""4550_10""",0.887630792
"""11656_2""",0
"""10410_10""",1
"""9547_9""",0.714680992
"""11029_7""",0.894781249
"""4971_1""",0
"""12147_10""",1
"""9379_7""",0.887152996
"""9278_4""",0.145949509
"""2563_10""",0.882663266
"""9054_9""",1
"""585_1""",0.121522188
"""10975_10""",0.62311364
"""10979_1""",0
"""7183_7""",0.819715232
"""6424_10""",1
"""7245_10""",0.854415015
"""4871_2""",0.171539576
"""7784_7""",1
"""7279_9""",1
"""7266_1""",0
"""1297_2""",0
"""4012_8""",0.829122239
"""6820_7""",0.922680986
"""10376_1""",0.036150392
"""1123_10""",0.676728977
"""6909_9""",1
"""5694_9""",0.971434715
"""9995_1""",0.142019563
"""2037_8""",1
"""3322_3""",0.348671425
"""4008_1""",0.361327121
"""5566_9""",0.74377158
"""12432_1""",0
"""3256_9""",1
"""7335_7""",0.668721224
"""7609_4""",0.284969354
"""9790_4""",0.456366732
"""3665_9""",1
"""9717_8""",0.820660486
"""3287_9""",0.892836841
"""6026_8""",0.874452912
"""3586_4""",0.318160424
"""2772_7""",0.775244509
"""12347_9""",0.978421999
"""10894_8""",0.720473926
"""2159_10""",1
"""8794_1""",0.217441253
"""8554_1""",0.401597512
"""5295_8""",0.774156183
"""7563_10""",0.687961269
"""1886_1""",0.105350097
"""10155_4""",0.416746884
"""8926_1""",0
"""313_2""",0
"""3254_9""",0.944214631
"""3893_10""",0.955217711
"""8853_7""",0.774825158
"""8624_7""",0.805112352
"""288_1""",0.022488164
"""2128_8""",1
"""8141_1""",0.099376192
"""3754_8""",0.71257828
"""9895_3""",0.247849749
"""7132_10""",1
"""7708_1""",0.223005076
"""3006_3""",0
"""10366_10""",1
"""6774_10""",0.608435634
"""8578_8""",0.943518052
"""5982_9""",0.714604264
"""5249_9""",0.557519235
"""5738_10""",1
"""155_3""",0.417809989
"""3405_1""",0
"""10600_2""",0.184049293
"""8652_1""",0.021898851
"""4576_10""",0.79094567
"""3096_1""",0
"""3578_1""",0
"""5393_4""",0.226910738
"""6881_1""",0.127614483
"""5361_1""",0.241553047
"""5224_1""",0
"""9589_10""",0.902022796
"""12137_1""",0.077194287
"""5762_4""",0.379544521
"""7731_4""",0.374306747
"""5979_9""",0.717334774
"""941_10""",1
"""5880_10""",0.75077109
"""10212_8""",1
"""2862_1""",0
"""2861_1""",0
"""10015_8""",0.929636312
"""5424_10""",0.93191627
"""713_1""",0.084299984
"""4521_10""",0.919829565
"""2378_1""",0
"""11193_7""",0.297938852
"""3321_4""",0.19179287
"""3117_8""",1
"""7277_1""",0.080117255
"""7248_9""",0.596382478
"""2012_8""",0.956231408
"""4896_3""",0.402878364
"""9669_1""",0.192129069
"""5883_1""",0.434646373
"""153_10""",1
"""6834_2""",0
"""6180_3""",0
"""11364_10""",0.884168379
"""2103_2""",0.11902683
"""3149_3""",0.28215119
"""11559_4""",0.287407745
"""1911_10""",0.980993288
"""12466_7""",0.890477515
"""3127_3""",0
"""8296_4""",0.151545699
"""3644_4""",0.11674472
"""12301_8""",1
"""5010_10""",0.823785464
"""4506_10""",0.917348021
"""2653_10""",0.787433155
"""2745_10""",0.978017389
"""589_10""",0.988812132
"""1421_4""",0.046364704
"""7083_10""",1
"""3036_9""",0.69898756
"""3879_4""",0
"""8751_2""",0.308316287
"""10770_7""",0.793767714
"""4908_3""",0.160069567
"""2903_9""",1
"""8680_3""",0.106913861
"""8424_3""",0.070112986
"""2534_3""",0.237648966
"""11367_2""",0.078853109
"""6718_2""",0.168465971
"""12202_9""",1
"""10779_4""",0
"""12175_3""",0.197634344
"""1450_8""",1
"""6700_8""",0.957900528
"""12385_1""",0.175000246
"""6292_10""",0.915181198
"""8030_9""",1
"""6328_10""",0.793218899
"""7394_2""",0
"""2047_10""",0.814611064
"""11382_3""",0.282953231
"""6876_8""",0.753560603
"""5019_10""",0.96043565
"""165_4""",0.497286927
"""611_4""",0.341819854
"""7809_1""",0.478259079
"""9498_8""",0.840882015
"""2974_1""",0.10303288
"""11743_3""",0.001418899
"""7995_8""",0.751724897
"""4589_1""",0.057733538
"""1910_1""",0
"""495_1""",0
"""1880_4""",0.454079184
"""498_10""",1
"""7153_3""",0.063951213
"""11545_4""",0.37146849
"""1377_4""",0.4878931
"""5753_8""",0.834205031
"""9238_10""",0.623093483
"""5944_1""",0
"""1950_8""",0.740539408
"""85_2""",0
"""11453_3""",0
"""3527_7""",0.917453728
"""8366_10""",0.757267699
"""12305_2""",0.203356614
"""8115_10""",0.881835659
"""7639_1""",0.04415189
"""11680_8""",0.696918052
"""3633_4""",0.374895849
"""374_10""",0.826123113
"""786_3""",0.478663199
"""3176_9""",1
"""11481_1""",0
"""1934_4""",0.226501131
"""2109_9""",0.78391641
"""4367_9""",0.930738465
"""4538_7""",0.441062526
"""5599_7""",0.918162569
"""1476_10""",0.964721089
"""1209_1""",0.173784663
"""8591_7""",0.815013557
"""1007_1""",0
"""3833_3""",0
"""589_1""",0
"""3059_8""",1
"""11890_1""",0.149297318
"""3662_4""",0.063384502
"""2979_10""",1
"""12472_10""",1
"""7808_1""",0
"""10930_8""",0.999460265
"""1707_10""",1
"""5219_7""",0.645218015
"""7345_7""",0.811432806
"""8171_8""",0.802018301
"""6153_1""",0
"""8107_8""",0.912353984
"""4274_4""",0.27436922
"""9445_10""",1
"""8337_3""",0.266737354
"""5022_8""",0.723695074
"""6553_10""",1
"""9310_1""",0.5291127
"""11072_2""",0.25682996
"""556_1""",0
"""12273_2""",0
"""361_4""",0.267565082
"""3696_4""",0.218044649
"""9494_10""",0.766137731
"""4052_8""",0.920385947
"""7597_3""",0.306480679
"""8431_4""",0
"""8151_4""",0.245109495
"""9574_1""",0.301485878
"""7284_1""",0
"""5941_1""",0.039651368
"""1758_1""",0
"""6671_10""",1
"""5484_10""",0.893456757
"""12122_7""",0.508159734
"""2149_4""",0.234857345
"""1444_4""",0.295925833
"""8485_8""",0.585136717
"""12148_1""",0
"""4905_10""",0.995020396
"""7033_7""",0.666635387
"""1748_8""",0.806249832
"""3534_1""",0.049412469
"""10743_2""",0
"""311_1""",0.055159245
"""11112_1""",0
"""9231_4""",0.028941087
"""6179_1""",0
"""6381_8""",0.784806234
"""337_4""",0
"""1835_10""",1
"""981_2""",0.231898557
"""478_2""",0
"""2831_4""",0.323130154
"""2670_10""",0.989285705
"""3623_8""",0.911431926
"""5042_3""",0.132334348
"""7841_4""",0.008644141
"""5608_9""",1
"""1386_3""",0.328861541
"""12429_7""",0.773463727
"""6937_2""",0.119759999
"""4646_1""",0.48413635
"""11405_1""",0
"""9221_3""",0.152462522
"""8402_10""",0.989267567
"""10912_7""",0.836652773
"""3907_3""",0.240663578
"""3780_2""",0
"""598_9""",0.804677668
"""1742_1""",0.058011388
"""676_8""",1
"""11280_8""",1
"""2501_8""",0.998129856
"""2070_4""",0.100906113
"""10399_4""",0.17876251
"""10459_2""",0
"""3906_1""",0.161201045
"""10991_9""",0.62081905
"""6040_1""",0
"""1257_3""",0
"""10385_10""",0.735366301
"""11301_7""",1
"""8412_7""",0.571689822
"""12012_10""",0.766862208
"""4214_1""",0
"""1837_2""",0
"""934_9""",1
"""11711_10""",0.815309508
"""9341_7""",1
"""8552_3""",0.147588605
"""6419_1""",0.170508321
"""4925_1""",0
"""3248_4""",0.19237494
"""1828_8""",0.811921958
"""7245_4""",0.490822517
"""6080_4""",0.586315594
"""11969_4""",0.02755793
"""1222_1""",0.072410121
"""12290_10""",0.899255512
"""912_3""",0.111977346
"""8517_2""",0.03897584
"""4677_1""",0.27640122
"""5929_10""",0.804345049
"""11905_8""",1
"""6183_4""",0
"""3760_1""",0
"""4501_4""",0.070912991
"""957_2""",0.298421342
"""7616_1""",0
"""6316_8""",1
"""12400_8""",0.929084437
"""10945_9""",0.584548458
"""8719_2""",0
"""8104_3""",0.229937316
"""9980_8""",0.725407464
"""1620_10""",0.776099438
"""9412_3""",0.357745982
"""1143_1""",0
"""11676_8""",0.979126143
"""10294_1""",0.29922037
"""10164_4""",0.275922854
"""9799_1""",0
"""3734_3""",0.097716906
"""1338_7""",0.731287213
"""490_3""",0.33458308
"""5147_8""",0.977359858
"""1481_2""",0
"""2885_1""",0
"""9020_1""",0
"""6035_1""",0
"""2221_1""",0.055294822
"""11244_10""",0.924687499
"""227_1""",0.286033777
"""10745_3""",0.183183709
"""5102_7""",0.654112177
"""8885_10""",1
"""3915_9""",1
"""4901_9""",1
"""8092_8""",0.898897558
"""6043_10""",1
"""5937_9""",0.612284554
"""9367_9""",0.870045033
"""7567_10""",1
"""9988_8""",1
"""8291_8""",0.871086721
"""501_2""",0
"""8084_7""",0.699254545
"""7654_1""",0
"""6506_10""",1
"""5190_4""",0.085695598
"""2705_1""",0
"""10016_4""",0.346265168
"""11654_9""",0.961997578
"""8467_7""",0.672835417
"""197_9""",1
"""2872_1""",0
"""4023_9""",0.961681786
"""1050_9""",0.916321296
"""368_4""",0.256915793
"""2505_9""",0.848042551
"""3390_8""",0.85878
"""4446_3""",0
"""4563_1""",0
"""11365_1""",0.029786601
"""9668_1""",0.551507805
"""4698_10""",0.90414869
"""7039_7""",0.944567486
"""10761_4""",0
"""5320_10""",1
"""6518_10""",0.71999196
"""7282_1""",0.208886081
"""513_10""",0.852496793
"""6941_9""",0.958502011
"""10978_10""",1
"""2370_10""",0.931635925
"""6822_7""",0.922456703
"""1329_1""",0.073771887
"""9936_10""",0.812325742
"""10760_8""",0.996629409
"""1514_7""",1
"""5499_10""",0.68442848
"""8012_8""",1
"""6048_1""",0.422966306
"""11745_10""",0.94404553
"""10860_7""",0.858940577
"""932_3""",0.20167025
"""6018_1""",0.132065938
"""2001_9""",1
"""2171_1""",0.254154063
"""2695_3""",0.113681383
"""10560_9""",0.824276022
"""4762_10""",0.771037578
"""7131_1""",0
"""1140_3""",0.218551176
"""6404_8""",1
"""1440_7""",0.780792172
"""46_9""",1
"""8643_7""",0.759130607
"""11298_3""",0.079788903
"""7457_4""",0.105077117
"""11487_10""",1
"""381_1""",0.205094874
"""2706_2""",0
"""6185_4""",0.10390539
"""11662_9""",0.841433553
"""11321_3""",0
"""3740_2""",0.072706481
"""10585_2""",0.409714019
"""4468_1""",0.088018777
"""5441_10""",0.784536467
"""12266_9""",0.878369385
"""6602_2""",0.097317507
"""10826_10""",1
"""1981_9""",0.921619517
"""5448_4""",0.184062034
"""1436_10""",1
"""7741_1""",0
"""751_1""",0
"""2173_1""",0
"""12352_1""",0.043674514
"""9030_1""",0.145046228
"""3626_4""",0.404845792
"""2419_10""",0.807645211
"""1130_10""",1
"""9549_8""",0.795657731
"""10108_10""",0.861894192
"""2857_1""",0
"""1765_4""",0.159424055
"""8001_3""",0.127222489
"""4417_9""",0.933090403
"""835_8""",1
"""8821_3""",0.095728283
"""4059_2""",0
"""6841_7""",0.949200648
"""3984_1""",0.143948019
"""4756_10""",0.770917815
"""7909_10""",1
"""3042_8""",0.940858082
"""3721_1""",0.025074322
"""3924_7""",0.787550586
"""5985_3""",0.475886707
"""10216_8""",0.784582492
"""2867_1""",0.165526423
"""1543_8""",1
"""10541_10""",0.847774829
"""12247_1""",0
"""3576_9""",0.614271857
"""3208_7""",0.775918907
"""11032_2""",0.046535304
"""5608_1""",0.266856956
"""7695_2""",0.109513219
"""6149_7""",0.729991532
"""3740_9""",0.798082337
"""11712_10""",0.790405358
"""8820_4""",0.193003334
"""4767_9""",0.87141189
"""9718_7""",0.806024612
"""10341_1""",0
"""2405_10""",0.874146872
"""2279_10""",0.718922226
"""4540_7""",0.607300247
"""6707_9""",0.944602796
"""8212_2""",0.415960836
"""102_10""",0.926274025
"""4649_10""",0.908634084
"""11722_4""",0.179377531
"""6294_2""",0
"""8559_8""",0.472609658
"""5824_10""",1
"""8922_7""",0.824133189
"""12136_9""",0.873992522
"""11954_9""",0.969079727
"""1817_3""",0
"""7615_1""",0.139933351
"""3635_3""",0.379424536
"""9457_9""",1
"""7362_3""",0.241112024
"""1033_10""",0.697565181
"""4923_1""",0
"""7414_8""",1
"""3004_1""",0
"""791_9""",0.798853161
"""6046_2""",0
"""9269_1""",0.043323443
"""7544_3""",0.124235294
"""8015_4""",0.325033752
"""1128_10""",0.917275463
"""1909_10""",1
"""11848_1""",0.026109308
"""10353_9""",0.963358538
"""2887_9""",0.973036083
"""2110_3""",0.007198613
"""4911_2""",0.319582494
"""6691_9""",0.920336494
"""5931_4""",0.015878397
"""8768_8""",1
"""10837_1""",0
"""2794_3""",0
"""10808_1""",0
"""7425_3""",0.211060457
"""11611_9""",0.97821999
"""6212_9""",0.99215202
"""5893_1""",0.246424683
"""633_8""",0.999807923
"""2683_3""",0.077335918
"""7242_1""",0
"""4554_8""",1
"""1624_10""",0.911307192
"""3039_8""",1
"""3727_2""",0.162138424
"""7343_10""",1
"""8995_3""",0.227758445
"""3761_2""",0.085708845
"""1553_10""",0.867618989
"""913_4""",0.331293407
"""12213_10""",1
"""5807_1""",0.012527551
"""3462_1""",0.046926115
"""5463_1""",0.41304991
"""12435_3""",0.309456041
"""2053_10""",0.662202933
"""409_10""",1
"""11945_9""",0.627949966
"""3144_1""",0.121573693
"""2733_10""",0.824419139
"""3510_4""",0.206162179
"""2119_10""",0.863385159
"""12401_4""",0.445695262
"""4351_3""",0.270017491
"""10382_10""",0.884417965
"""221_9""",0.988211936
"""6677_1""",0.027474405
"""1433_4""",0.447586463
